1.090231583995494020e+02,1.144897239707243796e-06,3.334316198232109042e-04,6.315157578789394393e+02,1.160080040020010056e+05
1.094005511036394580e+02,1.151110906147663088e-06,3.348437548484696252e-04,6.327763881940970805e+02,1.166483241620810441e+05
1.097792501838717953e+02,1.157358295833537321e-06,3.362618704862767815e-04,6.340370185092546080e+02,1.172886443221610825e+05
1.101592601623759862e+02,1.163639591790022661e-06,3.376859920654613051e-04,6.352976488244122493e+02,1.179289644822411210e+05
1.105405855769348733e+02,1.169954978035602035e-06,3.391161450221236336e-04,6.365582791395697768e+02,1.185692846423211595e+05
1.109232309810396941e+02,1.176304639587483270e-06,3.405523549000897729e-04,6.378189094547274181e+02,1.192096048024011980e+05
1.113072009439434709e+02,1.182688762467005706e-06,3.419946473513688317e-04,6.390795397698849456e+02,1.198499249624812510e+05
1.116925000507166033e+02,1.189107533705096360e-06,3.434430481366090903e-04,6.403401700850424731e+02,1.204902451225612895e+05
1.120791329023005574e+02,1.195561141347757003e-06,3.448975831255596540e-04,6.416008004002001144e+02,1.211305652826413279e+05
1.124671041155638420e+02,1.202049774461558862e-06,3.463582782975320527e-04,6.428614307153576419e+02,1.217708854427213664e+05
1.128564183233561806e+02,1.208573623139190478e-06,3.478251597418641162e-04,6.441220610305152832e+02,1.224112056028014049e+05
1.132470801745647293e+02,1.215132878505022497e-06,3.492982536583862899e-04,6.453826913456728107e+02,1.230515257628814434e+05
1.136390943341687034e+02,1.221727732720716301e-06,3.507775863578892509e-04,6.466433216608304519e+02,1.236918459229614818e+05
1.140324654832960078e+02,1.228358378990839410e-06,3.522631842625940186e-04,6.479039519759879795e+02,1.243321660830415203e+05
1.144271983192781619e+02,1.235025011568532561e-06,3.537550739066236362e-04,6.491645822911456207e+02,1.249724862431215588e+05
1.148232975557073701e+02,1.241727825761207904e-06,3.552532819364781600e-04,6.504252126063031483e+02,1.256128064032015973e+05
1.152207679224918735e+02,1.248467017936256950e-06,3.567578351115087811e-04,6.516858429214607895e+02,1.262531265632816358e+05
1.156196141659133332e+02,1.255242785526808912e-06,3.582687603043970426e-04,6.529464732366183171e+02,1.268934467233616742e+05
1.160198410486825935e+02,1.262055327037524621e-06,3.597860845016345992e-04,6.542071035517758446e+02,1.275337668834417273e+05
1.164214533499974920e+02,1.268904842050394677e-06,3.613098348040049822e-04,6.554677338669334858e+02,1.281740870435217657e+05
1.168244558655989778e+02,1.275791531230598380e-06,3.628400384270677502e-04,6.567283641820910134e+02,1.288144072036018042e+05
1.172288534078293338e+02,1.282715596332376205e-06,3.643767227016448621e-04,6.579889944972486546e+02,1.294547273636818427e+05
1.176346508056886933e+02,1.289677240204951201e-06,3.659199150743078634e-04,6.592496248124061822e+02,1.300950475237618812e+05
1.180418529048936307e+02,1.296676666798456101e-06,3.674696431078702222e-04,6.605102551275638234e+02,1.307353676838419196e+05
1.184504645679341195e+02,1.303714081169915709e-06,3.690259344818769011e-04,6.617708854427213510e+02,1.313756878439219727e+05
1.188604906741323788e+02,1.310789689489263155e-06,3.705888169931006505e-04,6.630315157578789922e+02,1.320160080040020111e+05
1.192719361197008396e+02,1.317903699045363578e-06,3.721583185560376514e-04,6.642921460730365197e+02,1.326563281640820496e+05
1.196848058178001679e+02,1.325056318252093912e-06,3.737344672034065740e-04,6.655527763881941610e+02,1.332966483241620881e+05
1.200991046985988788e+02,1.332247756654458254e-06,3.753172910866488829e-04,6.668134067033516885e+02,1.339369684842421266e+05
1.205148377093311609e+02,1.339478224934709795e-06,3.769068184764317979e-04,6.680740370185092161e+02,1.345772886443221651e+05
1.209320098143569453e+02,1.346747934918533734e-06,3.785030777631533160e-04,6.693346673336668573e+02,1.352176088044022035e+05
1.213506259952202413e+02,1.354057099581247986e-06,3.801060974574488045e-04,6.705952976488243849e+02,1.358579289644822420e+05
1.217706912507095467e+02,1.361405933054053014e-06,3.817159061907017146e-04,6.718559279639820261e+02,1.364982491245622805e+05
1.221922105969166239e+02,1.368794650630288859e-06,3.833325327155528311e-04,6.731165582791395536e+02,1.371385692846423190e+05
1.226151890672973082e+02,1.376223468771750834e-06,3.849560059064151057e-04,6.743771885942971949e+02,1.377788894447223574e+05
1.230396317127306958e+02,1.383692605115039089e-06,3.865863547599893038e-04,6.756378189094547224e+02,1.384192096048023959e+05
1.234655436015804071e+02,1.391202278477917716e-06,3.882236083957816023e-04,6.768984492246122500e+02,1.390595297648824344e+05
1.238929298197541158e+02,1.398752708865734407e-06,3.898677960566240071e-04,6.781590795397698912e+02,1.396998499249625020e+05
1.243217954707652950e+02,1.406344117477873580e-06,3.915189471091963416e-04,6.794197098549274187e+02,1.403401700850425404e+05
1.247521456757931446e+02,1.413976726714219658e-06,3.931770910445505133e-04,6.806803401700850600e+02,1.409804902451225789e+05
1.251839855737447778e+02,1.421650760181684311e-06,3.948422574786389534e-04,6.819409704852425875e+02,1.416208104052026174e+05
1.256173203213155176e+02,1.429366442700751473e-06,3.965144761528409975e-04,6.832016008004002288e+02,1.422611305652826559e+05
1.260521550930515389e+02,1.437124000312075312e-06,3.981937769344958246e-04,6.844622311155577563e+02,1.429014507253626944e+05
1.264884950814106475e+02,1.444923660283084538e-06,3.998801898174353430e-04,6.857228614307153975e+02,1.435417708854427328e+05
1.269263454968252773e+02,1.452765651114650044e-06,4.015737449225202193e-04,6.869834917458729251e+02,1.441820910455227713e+05
1.273657115677636540e+02,1.460650202547787045e-06,4.032744724981774808e-04,6.882441220610305663e+02,1.448224112056028098e+05
1.278065985407933454e+02,1.468577545570368667e-06,4.049824029209410977e-04,6.895047523761880939e+02,1.454627313656828483e+05
1.282490116806427807e+02,1.476547912423901575e-06,4.066975666959943563e-04,6.907653826913456214e+02,1.461030515257628867e+05
1.286929562702652845e+02,1.484561536610338656e-06,4.084199944577143987e-04,6.920260130065032627e+02,1.467433716858429252e+05
1.291384376109009509e+02,1.492618652898902083e-06,4.101497169702208838e-04,6.932866433216607902e+02,1.473836918459229637e+05
1.295854610221411178e+02,1.500719497332972658e-06,4.118867651279231839e-04,6.945472736368184314e+02,1.480240120060030022e+05
1.300340318419908101e+02,1.508864307236999692e-06,4.136311699560737075e-04,6.958079039519759590e+02,1.486643321660830406e+05
1.304841554269335404e+02,1.517053321223465316e-06,4.153829626113216011e-04,6.970685342671336002e+02,1.493046523261630791e+05
1.309358371519941500e+02,1.525286779199857037e-06,4.171421743822694328e-04,6.983291645822911278e+02,1.499449724862431176e+05
1.313890824108041500e+02,1.533564922375704683e-06,4.189088366900317194e-04,6.995897948974487690e+02,1.505852926463231561e+05
1.318438966156649883e+02,1.541887993269656933e-06,4.206829810887963801e-04,7.008504252126062966e+02,1.512256128064031946e+05
1.323002851976138743e+02,1.550256235716567388e-06,4.224646392663878713e-04,7.021110555277639378e+02,1.518659329664832330e+05
1.327582536064873011e+02,1.558669894874646704e-06,4.242538430448347664e-04,7.033716858429214653e+02,1.525062531265632715e+05
1.332178073109875243e+02,1.567129217232655595e-06,4.260506243809356552e-04,7.046323161580789929e+02,1.531465732866433100e+05
1.336789517987465103e+02,1.575634450617105672e-06,4.278550153668315482e-04,7.058929464732366341e+02,1.537868934467233485e+05
1.341416925763927566e+02,1.584185844199533340e-06,4.296670482305787694e-04,7.071535767883941617e+02,1.544272136068034160e+05
1.346060351696157511e+02,1.592783648503792960e-06,4.314867553367243420e-04,7.084142071035518029e+02,1.550675337668834545e+05
1.350719851232332474e+02,1.601428115413409311e-06,4.333141691868844106e-04,7.096748374187093304e+02,1.557078539269634930e+05
1.355395480012562643e+02,1.610119498178937245e-06,4.351493224203243433e-04,7.109354677338669717e+02,1.563481740870435315e+05
1.360087293869567304e+02,1.618858051425390378e-06,4.369922478145415990e-04,7.121960980490244992e+02,1.569884942471235699e+05
1.364795348829328248e+02,1.627644031159711708e-06,4.388429782858527684e-04,7.134567283641821405e+02,1.576288144072036084e+05
1.369519701111773031e+02,1.636477694778252707e-06,4.407015468899788267e-04,7.147173586793396680e+02,1.582691345672836469e+05
1.374260407131432657e+02,1.645359301074323769e-06,4.425679868226373246e-04,7.159779889944973092e+02,1.589094547273636854e+05
1.379017523498127389e+02,1.654289110245787441e-06,4.444423314201348505e-04,7.172386193096548368e+02,1.595497748874437239e+05
1.383791107017631532e+02,1.663267383902659480e-06,4.463246141599625286e-04,7.184992496248123643e+02,1.601900950475237623e+05
1.388581214692363233e+02,1.672294385074787847e-06,4.482148686613939025e-04,7.197598799399700056e+02,1.608304152076038008e+05
1.393387903722053238e+02,1.681370378219550750e-06,4.501131286860853118e-04,7.210205102551275331e+02,1.614707353676838393e+05
1.398211231504438103e+02,1.690495629229618009e-06,4.520194281386789793e-04,7.222811405702851744e+02,1.621110555277638778e+05
1.403051255635941743e+02,1.699670405440721101e-06,4.539338010674082136e-04,7.235417708854427019e+02,1.627513756878439162e+05
1.407908033912359542e+02,1.708894975639493933e-06,4.558562816647072718e-04,7.248024012006003431e+02,1.633916958479239838e+05
1.412781624329552699e+02,1.718169610071359138e-06,4.577869042678192721e-04,7.260630315157578707e+02,1.640320160080040223e+05
1.417672085084141429e+02,1.727494580448423487e-06,4.597257033594114787e-04,7.273236618309155119e+02,1.646723361680840608e+05
1.422579474574199878e+02,1.736870159957448465e-06,4.616727135681905321e-04,7.285842921460730395e+02,1.653126563281640992e+05
1.427503851399946200e+02,1.746296623267864898e-06,4.636279696695211490e-04,7.298449224612306807e+02,1.659529764882441377e+05
1.432445274364454804e+02,1.755774246539797741e-06,4.655915065860470993e-04,7.311055527763882083e+02,1.665932966483241762e+05
1.437403802474345866e+02,1.765303307432171552e-06,4.675633593883150559e-04,7.323661830915457358e+02,1.672336168084042147e+05
1.442379494940501559e+02,1.774884085110836502e-06,4.695435632954008840e-04,7.336268134067033770e+02,1.678739369684842532e+05
1.447372411178761524e+02,1.784516860256762989e-06,4.715321536755382619e-04,7.348874437218609046e+02,1.685142571285642916e+05
1.452382610810644223e+02,1.794201915074240926e-06,4.735291660467523425e-04,7.361480740370185458e+02,1.691545772886443301e+05
1.457410153664047243e+02,1.803939533299160118e-06,4.755346360774912471e-04,7.374087043521760734e+02,1.697948974487243686e+05
1.462455099773972620e+02,1.813730000207331724e-06,4.775485995872649856e-04,7.386693346673337146e+02,1.704352176088044071e+05
1.467517509383233403e+02,1.823573602622825397e-06,4.795710925472847566e-04,7.399299649824912422e+02,1.710755377688844455e+05
1.472597442943183808e+02,1.833470628926381797e-06,4.816021510811055537e-04,7.411905952976487697e+02,1.717158579289644840e+05
1.477694961114429191e+02,1.843421369063873817e-06,4.836418114652711576e-04,7.424512256128064109e+02,1.723561780890445225e+05
1.482810124767563025e+02,1.853426114554776702e-06,4.856901101299623260e-04,7.437118559279640522e+02,1.729964982491245610e+05
1.487942994983881420e+02,1.863485158500724987e-06,4.877470836596466651e-04,7.449724862431215797e+02,1.736368184092045994e+05
1.493093633056123792e+02,1.873598795594090822e-06,4.898127687937343542e-04,7.462331165582791073e+02,1.742771385692846379e+05
1.498262100489194211e+02,1.883767322126633027e-06,4.918872024272312156e-04,7.474937468734367485e+02,1.749174587293646764e+05
1.503448459000906610e+02,1.893991035998154190e-06,4.939704216113994812e-04,7.487543771885942760e+02,1.755577788894447149e+05
1.508652770522710398e+02,1.904270236725239509e-06,4.960624635544195896e-04,7.500150075037519173e+02,1.761980990495247534e+05
1.513875097200442212e+02,1.914605225450043064e-06,4.981633656220541516e-04,7.512756378189094448e+02,1.768384192096047918e+05
1.519115501395054935e+02,1.924996304949088061e-06,5.002731653383157102e-04,7.525362681340670861e+02,1.774787393696848303e+05
1.524374045683375414e+02,1.935443779642149887e-06,5.023919003861371030e-04,7.537968984492246136e+02,1.781190595297648688e+05
1.529650792858839452e+02,1.945947955601169218e-06,5.045196086080434503e-04,7.550575287643821412e+02,1.787593796898449073e+05
1.534945805932253506e+02,1.956509140559233960e-06,5.066563280068305409e-04,7.563181590795397824e+02,1.793996998499249748e+05
1.540259148132535074e+02,1.967127643919570506e-06,5.088020967462402898e-04,7.575787893946974236e+02,1.800400200100050133e+05
1.545590882907479795e+02,1.977803776764618840e-06,5.109569531516448696e-04,7.588394197098549512e+02,1.806803401700850518e+05
1.550941073924507236e+02,1.988537851865161442e-06,5.131209357107299751e-04,7.601000500250124787e+02,1.813206603301650903e+05
1.556309785071433112e+02,1.999330183689458957e-06,5.152940830741828578e-04,7.613606803401701200e+02,1.819609804902451287e+05
1.561697080457219613e+02,2.010181088412476081e-06,5.174764340563826372e-04,7.626213106553276475e+02,1.826013006503251672e+05
1.567103024412753882e+02,2.021090883925156994e-06,5.196680276360931064e-04,7.638819409704852887e+02,1.832416208104052057e+05
1.572527681491603744e+02,2.032059889843713498e-06,5.218689029571593318e-04,7.651425712856428163e+02,1.838819409704852442e+05
1.577971116470800439e+02,2.043088427519000828e-06,5.240790993292062045e-04,7.664032016008004575e+02,1.845222611305652827e+05
1.583433394351599759e+02,2.054176820045944702e-06,5.262986562283425212e-04,7.676638319159579851e+02,1.851625812906453502e+05
1.588914580360271884e+02,2.065325392272981929e-06,5.285276132978631138e-04,7.689244622311155126e+02,1.858029014507253887e+05
1.594414739948866213e+02,2.076534470811592495e-06,5.307660103489587845e-04,7.701850925462731539e+02,1.864432216108054272e+05
1.599933938796006316e+02,2.087804384045862561e-06,5.330138873614268923e-04,7.714457228614306814e+02,1.870835417708854657e+05
1.605472242807661303e+02,2.099135462142118620e-06,5.352712844843856253e-04,7.727063531765883226e+02,1.877238619309655041e+05
1.611029718117945606e+02,2.110528037058577317e-06,5.375382420369908751e-04,7.739669834917458502e+02,1.883641820910455426e+05
1.616606431089896319e+02,2.121982442555081248e-06,5.398148005091564722e-04,7.752276138069034914e+02,1.890045022511255811e+05
1.622202448316278094e+02,2.133499014202891506e-06,5.421010005622774576e-04,7.764882441220610190e+02,1.896448224112056196e+05
1.627817836620364744e+02,2.145078089394491240e-06,5.443968830299555223e-04,7.777488744372185465e+02,1.902851425712856581e+05
1.633452663056751817e+02,2.156720007353488320e-06,5.467024889187308435e-04,7.790095047523761878e+02,1.909254627313656965e+05
1.639106994912143023e+02,2.168425109144545102e-06,5.490178594088108857e-04,7.802701350675338290e+02,1.915657828914457350e+05
1.644780899706165087e+02,2.180193737683386122e-06,5.513430358548085256e-04,7.815307653826913565e+02,1.922061030515257735e+05
1.650474445192170379e+02,2.192026237746819768e-06,5.536780597864796342e-04,7.827913956978488841e+02,1.928464232116058120e+05
1.656187699358041243e+02,2.203922955982849734e-06,5.560229729094652140e-04,7.840520260130065253e+02,1.934867433716858504e+05
1.661920730427005708e+02,2.215884240920847463e-06,5.583778171060361367e-04,7.853126563281640529e+02,1.941270635317658889e+05
1.667673606858455742e+02,2.227910442981732638e-06,5.607426344358413519e-04,7.865732866433216941e+02,1.947673836918459274e+05
1.673446397348760684e+02,2.240001914488254462e-06,5.631174671366588049e-04,7.878339169584792216e+02,1.954077038519259659e+05
1.679239170832083801e+02,2.252159009675325469e-06,5.655023576251496081e-04,7.890945472736368629e+02,1.960480240120060043e+05
1.685051996481215895e+02,2.264382084700373951e-06,5.678973484976178494e-04,7.903551775887943904e+02,1.966883441720860428e+05
1.690884943708388164e+02,2.276671497653790845e-06,5.703024825307675830e-04,7.916158079039519180e+02,1.973286643321660813e+05
1.696738082166115191e+02,2.289027608569433366e-06,5.727178026824696847e-04,7.928764382191095592e+02,1.979689844922461198e+05
1.702611481748012920e+02,2.301450779435146420e-06,5.751433520925284919e-04,7.941370685342672004e+02,1.986093046523261582e+05
1.708505212589645907e+02,2.313941374203385251e-06,5.775791740834519119e-04,7.953976988494247280e+02,1.992496248124061967e+05
1.714419345069352687e+02,2.326499758801868571e-06,5.800253121612253260e-04,7.966583291645822555e+02,1.998899449724862352e+05
1.720353949809098708e+02,2.339126301144317246e-06,5.824818100160886365e-04,7.979189594797398968e+02,2.005302651325662737e+05
1.726309097675306248e+02,2.351821371141205682e-06,5.849487115233179772e-04,7.991795897948974243e+02,2.011705852926463122e+05
1.732284859779715021e+02,2.364585340710612319e-06,5.874260607440068803e-04,8.004402201100550656e+02,2.018109054527263506e+05
1.738281307480216071e+02,2.377418583789129839e-06,5.899139019258546005e-04,8.017008504252125931e+02,2.024512256128064182e+05
1.744298512381719775e+02,2.390321476342790197e-06,5.924122795039566064e-04,8.029614807403702343e+02,2.030915457728864567e+05
1.750336546336994843e+02,2.403294396378101036e-06,5.949212381015978914e-04,8.042221110555277619e+02,2.037318659329664952e+05
1.756395481447542011e+02,2.416337723953107514e-06,5.974408225310499703e-04,8.054827413706852894e+02,2.043721860930465336e+05
1.762475390064440148e+02,2.429451841188547305e-06,5.999710777943714551e-04,8.067433716858429307e+02,2.050125062531265721e+05
1.768576344789224208e+02,2.442637132279015763e-06,6.025120490842115562e-04,8.080040020010005719e+02,2.056528264132066106e+05
1.774698418474738446e+02,2.455893983504236119e-06,6.050637817846169463e-04,8.092646323161580995e+02,2.062931465732866491e+05
1.780841684226020334e+02,2.469222783240390241e-06,6.076263214718444780e-04,8.105252626313156270e+02,2.069334667333666875e+05
1.787006215401159750e+02,2.482623921971468454e-06,6.101997139151720592e-04,8.117858929464732682e+02,2.075737868934467260e+05
1.793192085612188009e+02,2.496097792300722268e-06,6.127840050777178752e-04,8.130465232616307958e+02,2.082141070535267645e+05
1.799399368725944157e+02,2.509644788962183181e-06,6.153792411172614562e-04,8.143071535767884370e+02,2.088544272136068321e+05
1.805628138864970254e+02,2.523265308832194189e-06,6.179854683870673448e-04,8.155677838919459646e+02,2.094947473736868706e+05
1.811878470408382782e+02,2.536959750941054366e-06,6.206027334367138605e-04,8.168284142071036058e+02,2.101350675337669090e+05
1.818150437992774755e+02,2.550728516484723168e-06,6.232310830129237072e-04,8.180890445222611334e+02,2.107753876938469475e+05
1.824444116513092240e+02,2.564572008836543794e-06,6.258705640603993503e-04,8.193496748374186609e+02,2.114157078539269860e+05
1.830759581123544422e+02,2.578490633559079620e-06,6.285212237226608890e-04,8.206103051525763021e+02,2.120560280140070245e+05
1.837096907238485528e+02,2.592484798415987064e-06,6.311831093428904322e-04,8.218709354677339434e+02,2.126963481740870629e+05
1.843456170533329441e+02,2.606554913383981619e-06,6.338562684647738735e-04,8.231315657828914709e+02,2.133366683341671014e+05
1.849837446945440433e+02,2.620701390664817441e-06,6.365407488333529656e-04,8.243921960980489985e+02,2.139769884942471399e+05
1.856240812675053178e+02,2.634924644697378740e-06,6.392365983958767442e-04,8.256528264132066397e+02,2.146173086543271784e+05
1.862666344186168033e+02,2.649225092169836826e-06,6.419438653026585898e-04,8.269134567283641672e+02,2.152576288144072169e+05
1.869114118207479862e+02,2.663603152031827476e-06,6.446625979079361086e-04,8.281740870435218085e+02,2.158979489744872553e+05
1.875584211733278153e+02,2.678059245506743921e-06,6.473928447707344826e-04,8.294347173586793360e+02,2.165382691345672938e+05
1.882076702024382939e+02,2.692593796104066261e-06,6.501346546557338311e-04,8.306953476738369773e+02,2.171785892946473323e+05
1.888591666609050890e+02,2.707207229631792518e-06,6.528880765341400425e-04,8.319559779889945048e+02,2.178189094547273708e+05
1.895129183283916348e+02,2.721899974208879012e-06,6.556531595845612424e-04,8.332166083041520324e+02,2.184592296148074092e+05
1.901689330114905943e+02,2.736672460277798891e-06,6.584299531938830712e-04,8.344772386193096736e+02,2.190995497748874477e+05
1.908272185438186170e+02,2.751525120617168854e-06,6.612185069581527413e-04,8.357378689344672011e+02,2.197398699349674862e+05
1.914877827861081983e+02,2.766458390354397044e-06,6.640188706834646145e-04,8.369984992496248424e+02,2.203801900950475247e+05
1.921506336263032608e+02,2.781472706978443604e-06,6.668310943868494640e-04,8.382591295647823699e+02,2.210205102551275631e+05
1.928157789796516681e+02,2.796568510352657035e-06,6.696552282971683992e-04,8.395197598799400112e+02,2.216608304152076016e+05
1.934832267888012041e+02,2.811746242727627072e-06,6.724913228560084168e-04,8.407803901950975387e+02,2.223011505752876401e+05
1.941529850238937627e+02,2.827006348754154879e-06,6.753394287185869507e-04,8.420410205102550663e+02,2.229414707353676786e+05
1.948250616826601060e+02,2.842349275496299899e-06,6.781995967546519764e-04,8.433016508254127075e+02,2.235817908954477170e+05
1.954994647905159013e+02,2.857775472444441943e-06,6.810718780493936085e-04,8.445622811405703487e+02,2.242221110555277555e+05
1.961762024006578145e+02,2.873285391528471617e-06,6.839563239043554808e-04,8.458229114557278763e+02,2.248624312156077940e+05
1.968552825941592346e+02,2.888879487131018855e-06,6.868529858383515480e-04,8.470835417708854038e+02,2.255027513756878325e+05
1.975367134800665951e+02,2.904558216100789877e-06,6.897619155883859222e-04,8.483441720860430451e+02,2.261430715357679001e+05
1.982205031954964056e+02,2.920322037765912620e-06,6.926831651105768307e-04,8.496048024012005726e+02,2.267833916958479385e+05
1.989066599057328233e+02,2.936171413947413873e-06,6.956167865810851262e-04,8.508654327163582138e+02,2.274237118559279770e+05
1.995951918043249123e+02,2.952106808972766304e-06,6.985628323970448578e-04,8.521260630315157414e+02,2.280640320160080155e+05
2.002861071131839026e+02,2.968128689689453689e-06,7.015213551775022986e-04,8.533866933466733826e+02,2.287043521760880540e+05
2.009794140826819273e+02,2.984237525478674639e-06,7.044924077643517201e-04,8.546473236618309102e+02,2.293446723361680924e+05
2.016751209917508163e+02,3.000433788269078502e-06,7.074760432232813593e-04,8.559079539769884377e+02,2.299849924962481309e+05
2.023732361479806059e+02,3.016717952550618597e-06,7.104723148447213360e-04,8.571685842921460790e+02,2.306253126563281694e+05
2.030737678877181907e+02,3.033090495388414746e-06,7.134812761447949323e-04,8.584292146073037202e+02,2.312656328164082079e+05
2.037767245761681636e+02,3.049551896436747111e-06,7.165029808662744248e-04,8.596898449224612477e+02,2.319059529764882463e+05
2.044821146074911837e+02,3.066102637953128373e-06,7.195374829795413629e-04,8.609504752376187753e+02,2.325462731365682848e+05
2.051899464049058395e+02,3.082743204812394551e-06,7.225848366835502072e-04,8.622111055527764165e+02,2.331865932966483233e+05
2.059002284207875277e+02,3.099474084520927530e-06,7.256450964067956552e-04,8.634717358679340578e+02,2.338269134567283618e+05
2.066129691367710848e+02,3.116295767230957214e-06,7.287183168082878807e-04,8.647323661830914716e+02,2.344672336168084003e+05
2.073281770638503758e+02,3.133208745754883581e-06,7.318045527785241961e-04,8.659929964982491128e+02,2.351075537768884678e+05
2.080458607424816648e+02,3.150213515579737654e-06,7.349038594404727490e-04,8.672536268134067541e+02,2.357478739369685063e+05
2.087660287426838295e+02,3.167310574881686939e-06,7.380162921505556764e-04,8.685142571285642816e+02,2.363881940970485448e+05
2.094886896641424414e+02,3.184500424540655218e-06,7.411419064996385480e-04,8.697748874437218092e+02,2.370285142571285833e+05
2.102138521363107202e+02,3.201783568154955460e-06,7.442807583140228448e-04,8.710355177588794504e+02,2.376688344172086217e+05
2.109415248185143525e+02,3.219160512056067162e-06,7.474329036564430996e-04,8.722961480740370916e+02,2.383091545772886602e+05
2.116717164000531000e+02,3.236631765323485683e-06,7.505983988270681579e-04,8.735567783891946192e+02,2.389494747373686987e+05
2.124044356003063569e+02,3.254197839799597837e-06,7.537773003645065585e-04,8.748174087043521467e+02,2.395897948974487372e+05
2.131396911688354692e+02,3.271859250104699363e-06,7.569696650468185281e-04,8.760780390195097880e+02,2.402301150575287757e+05
2.138774918854900022e+02,3.289616513652087357e-06,7.601755498925261319e-04,8.773386693346674292e+02,2.408704352176088141e+05
2.146178465605108272e+02,3.307470150663181506e-06,7.633950121616347008e-04,8.785992996498248431e+02,2.415107553776888526e+05
2.153607640346370715e+02,3.325420684182790161e-06,7.666281093566542585e-04,8.798599299649824843e+02,2.421510755377688911e+05
2.161062531792099151e+02,3.343468640094419614e-06,7.698748992236273446e-04,8.811205602801401255e+02,2.427913956978489296e+05
2.168543228962803369e+02,3.361614547135709151e-06,7.731354397531596577e-04,8.823811905952976531e+02,2.434317158579289680e+05
2.176049821187135649e+02,3.379858936913879665e-06,7.764097891814557935e-04,8.836418209104551806e+02,2.440720360180090065e+05
2.183582398102976754e+02,3.398202343921327112e-06,7.796980059913619218e-04,8.849024512256128219e+02,2.447123561780890450e+05
2.191141049658486111e+02,3.416645305551302776e-06,7.830001489134056454e-04,8.861630815407704631e+02,2.453526763381690835e+05
2.198725866113196048e+02,3.435188362113616425e-06,7.863162769268485430e-04,8.874237118559279907e+02,2.459929964982491219e+05
2.206336938039070787e+02,3.453832056850491063e-06,7.896464492607388214e-04,8.886843421710855182e+02,2.466333166583291895e+05
2.213974356321604944e+02,3.472576935952465133e-06,7.929907253949684126e-04,8.899449724862431594e+02,2.472736368184092280e+05
2.221638212160893318e+02,3.491423548574422188e-06,7.963491650613362506e-04,8.912056028014006870e+02,2.479139569784892665e+05
2.229328597072734794e+02,3.510372446851628192e-06,7.997218282446148015e-04,8.924662331165582145e+02,2.485542771385693050e+05
